text,label
POST /blog/index.php/my-account/ username=rafael&password=espa%C3%B1a01&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2F&login=Login&redirect=,242 - Code Injection
POST /blog/index.php/my-account/ username=rafael&password=espa%C3%B1a01&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2F&login=Login&redirect=,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=cockyWeaver1&user_pass=ZAP&user_confirm_password=k8c_sbiH&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=affectedPonie0&user_pass=ZAP&user_confirm_password=HSz-NYPE&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=ashamedTomatoe5&user_pass=ZAP&user_confirm_password=eCum9-&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=excludedHeron9&user_pass=ZAP&user_confirm_password=xPrBCQ&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=exactingHeron3&user_pass=ZAP&user_confirm_password=Exhhlpg&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=wornoutMagpie4&user_pass=ZAP&user_confirm_password=l6xW8jG&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=euphoricJaguar5&user_pass=ZAP&user_confirm_password=s*HHnbEZ&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=pacifiedGatorade8&user_pass=ZAP&user_confirm_password=1nqA&7&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=dearBagels6&user_pass=ZAP&user_confirm_password=BIF10OI&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=puzzledToucan5&user_pass=ZAP&user_confirm_password=*RS2HOC&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=holisticBittern6&user_pass=ZAP&user_confirm_password=*wNqDur&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=ardentCockatoo8&user_pass=ZAP&user_confirm_password=xr63a6&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=goofySwift6&user_pass=ZAP&user_confirm_password=g9RRm3pc&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=wrathfulEland2&user_pass=ZAP&user_confirm_password=Jk&Ox&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=selfishTruffle5&user_pass=ZAP&user_confirm_password=S1WMaq39&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=yearningFish4&user_pass=ZAP&user_confirm_password=G&9HN&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=cynicalTeal9&user_pass=ZAP&user_confirm_password=j#A2MoD&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=pitifulDoughnut0&user_pass=ZAP&user_confirm_password=zP6Ru&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=somberHyena8&user_pass=ZAP&user_confirm_password=Q_ywlr&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=annoyedFish9&user_pass=ZAP&user_confirm_password=qRltyAMB&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=culturedClam2&user_pass=ZAP&user_confirm_password=&9tXu&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=cheerfulStork4&user_pass=ZAP&user_confirm_password=oAq8Xo&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=gloomyChile9&user_pass=ZAP&user_confirm_password=TP&X**B&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=innocentOwl4&user_pass=ZAP&user_confirm_password=#C!diX&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=gleefulCardinal4&user_pass=ZAP&user_confirm_password=Fdz#!B-I&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=wakefulMoth0&user_pass=ZAP&user_confirm_password=30#vF&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=jumpyWidgeon7&user_pass=ZAP&user_confirm_password=AYTw7&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=spiritedMussel1&user_pass=ZAP&user_confirm_password=P6y#tQkt&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=spiritedTuna4&user_pass=ZAP&user_confirm_password=fDkZfv&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/index.php/registration/ first_name=ZAP&user_login=spiritedGatorade1&user_pass=ZAP&user_confirm_password=veyE8&last_name=ZAP&user_email=foo-bar%40example.com&user_confirm_email=foo-bar%40example.com&ur-user-form-id=97&ur-redirect-url=&ur_frontend_form_nonce=371e07a3bf,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=lovesickThrush0&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=yearningSeahorse9&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=soreWeaver8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=selfishBasmati1&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=grizzledOil6&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=alertTuna3&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=annoyedTeal3&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&submit=Post+Comment&comment_post_ID=56&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=bubblyBurritos7&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=finickyTeal8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=murkyDinosaur2&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=cheerfulBoa8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=soreFerret3&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=gloomyLemur4&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=sadVenison8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=grudgingJerky5&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=ashamedGatorade8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=peskyBuck9&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=ferventDoves5&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=forsakenViper2&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=emptyGranola4&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=enviousCordial5&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=lyingOryx3&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=peskyCockatoo2&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=thrilledShads4&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=finickyPiglet0&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=jubilantTacos0&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=excitedOryx8&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=aboardPiglet3&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
POST /blog/wp-comments-post.php comment=&author=truthfulLeopard5&email=foo-bar%40example.com&url=http%3A%2F%2Fwww.example.com&submit=Post+Comment&comment_post_ID=11&comment_parent=0,242 - Code Injection
